name,cost_text,coordinates,rooms,desc,available_date,property_type,nearest_schools
61 Venice Street Mornington VIC 3931,$700 per week,"[-38.2318799, 145.0374305]","['4 Beds', '1 Bath', '3 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Friday, 7th October 2022",House,"['1.2 km away', '2.4 km away', '15.5 km away']"
14 Yeoman Street Melton South VIC 3338,$400 per week ($1738 pcm),"[-37.7177718, 144.5676379]","['4 Beds', '2 Baths', '2 Parking']",Kavinda Kudage Don,"Friday, 7th October 2022",House,"['1.1 km away', '1.2 km away', '4.1 km away']"
05/07 Lambeth Place St Kilda VIC 3182,$380.00,"[-37.86184, 144.9875259]","['2 Beds', '1 Bath', '1 Parking']",Kelly Levin,Available Now,Apartment / Unit / Flat,"['0.9 km away', '2.3 km away', '4.9 km away']"
8A/8 Darling Street South Yarra VIC 3141,$800 pw,"[-37.8380612, 144.9916569]","['3 Beds', '2 Baths', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Townhouse,"['0.6 km away', '1.5 km away', '2.5 km away']"
2 Westbury Street Cairnlea VIC 3023,$450,"[-37.7604881, 144.7894248]","['3 Beds', '2 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Friday, 14th October 2022",House,"['0.4 km away', '2 km away', '2.1 km away']"
5 Blanche Street Collingwood VIC 3066,$820.00,"[-37.7951364, 144.9863764]","['3 Beds', '1 Bath', '− Parking']",Jayde Cashion,Available Now,House,"['0.4 km away', '0.9 km away', '6.1 km away']"
323/299 Spring Street Melbourne VIC 3000,$725.00,"[-37.8078787, 144.9709413]","['3 Beds', '2 Baths', '1 Parking']","UNFURNISHED - Located in the free tram zone, this spacious residence is right across the road from leafy Carlton Gardens and within walking distance from St Vincent's Hospital, cafes, restaurants and universities. Register to inspect now!   ","Saturday, 22nd October 2022",Apartment / Unit / Flat,"['0.7 km away', '1.8 km away']"
2406/68 La Trobe Street Melbourne VIC 3000,$580,"[-37.8083648, 144.9667899]","['2 Beds', '2 Baths', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Thursday, 13th October 2022",Apartment / Unit / Flat,"['0.7 km away', '1.6 km away']"
23 Modena Road Fraser Rise VIC 3336,$490 per week,"[-37.6951188, 144.7167939]","['4 Beds', '2 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['2.4 km away', '4.1 km away', '10.9 km away']"
8 Astrea Place Greenvale VIC 3059,$430,"[-37.6454887, 144.8841246]","['3 Beds', '2 Baths', '1 Parking', '186.99m² ']","Inspections have NOW resumed. We do strongly encourage you to PRE-REGISTER to SECURE your spot, via the REQUEST INSPECTION button. As all Inspection times can be changed or cancelled at any time. Therefore being registered you will be notified immediately. Thank you.","Saturday, 8th October 2022",House,"['0.6 km away', '4.3 km away']"
224 Roberts Street Yarraville VIC 3013,$700 per week,"[-37.8181485, 144.8679864]","['3 Beds', '1 Bath', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Tuesday, 15th November 2022",House,"['0.7 km away', '4.4 km away', '4.6 km away']"
202/251 Johnston Street Abbotsford VIC 3067,$650.00 per week,"[-37.800162, 144.9947976]","['2 Beds', '2 Baths', '1 Parking']",Jenny Pham,"Tuesday, 15th November 2022",Apartment / Unit / Flat,['0.5 km away']
15 Godalmin St Eltham VIC 3095,$550.00,"[-37.7267267, 145.1380964]","['3 Beds', '2 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Saturday, 22nd October 2022",House,"['0.5 km away', '0.8 km away']"
1003/3 Yarra Street South Yarra VIC 3141,$570 Per Week,"[-37.8381995, 144.9928124]","['2 Beds', '1 Bath', '1 Parking']",This spacious two bedroom apartment offers great internal space covering plus a large balcony with good view on level 14.,Available Now,Apartment / Unit / Flat,"['1.5 km away', '1.7 km away', '2.5 km away']"
3 Littlecroft Avenue Narre Warren South VIC 3805,$500,"[-38.0642167, 145.3070702]","['4 Beds', '2 Baths', '2 Parking']","If the Hillsmeade Primary &amp; Alkira Secondary School Zones are what you are looking for, then look no further than this spacious family home in the Hillsmeade Estate, located over the road from Hillsmeade Primary. Featuring the main bedroom, with walk in wardrobe and en suite bathroom and a study close to the front of the home, the home also has three more bedrooms, a large formal lounge, spacious",Available Now,House,"['0.1 km away', '1.1 km away', '15.7 km away']"
16/1 Conservatory Drive Burwood VIC 3125,$590pw,"[-37.8559429, 145.096336]","['3 Beds', '2 Baths', '2 Parking']","This well-appointed apartment offers space and style in a peaceful mews setting but still super handy to all amenities.
* Three bedrooms, large master with walk-in robe and en-suite. two other bedrooms are queen size.
* versatile open plan kitchen / living leading to the super sized balcony and loads of lovely natural light
* spacious central bathroom with full-size bath, separate shower","Saturday, 29th October 2022",Apartment / Unit / Flat,"['1 km away', '1.1 km away', '1.2 km away']"
701/28 Riddell Parade Elsternwick VIC 3185,$850 per week,"[-37.8852577, 145.0021069]","['2 Beds', '2 Baths', '1 Parking']",Dragan Mrkela,Available Now,Apartment / Unit / Flat,"['0.8 km away', '1.6 km away', '7 km away']"
5/63 Farnham Street Flemington VIC 3031,$460 per week,"[-37.7817615, 144.9309845]","['2 Beds', '1 Bath', '− Parking']","This sensational villa unit is among Flemington's finest. Comprising living area, open plan kitchen/dining that flows through to the generous courtyard and an extra study/play room or garage, two bedrooms, each with their own split system and built in robes, generous double vanity bathroom with a separate toilet. Located on a well maintained and friendly block. Within close proximity to public","Thursday, 3rd November 2022",Apartment / Unit / Flat,"['0.2 km away', '0.2 km away', '9.4 km away']"
1805/1 Freshwater Place Southbank VIC 3006,$987pw - Stay 1 mth+,"[-37.8219262, 144.962153]","['1 Bed', '1 Bath', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Saturday, 15th October 2022",Apartment / Unit / Flat,"['1.1 km away', '2.4 km away', '3.3 km away']"
68 Hirata Boulevard Wyndham Vale VIC 3024,$425 Per Week,"[-37.8712261, 144.6180988]","['4 Beds', '2 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,['1.4 km away']
4/4 Arthur Street Preston VIC 3072,$425,"[-37.744194, 144.9995459]","['2 Beds', '1 Bath', '1 Parking']","This larger than life, well maintained home is positioned in the heart of Preston with all amenities at your fingertips. Bell Street Train Station, market, cafes, restaurants and parklands all at a stones throw away. The property is well positioned offering 1 secure lock-up garage, down stairs laundry, store room/study or office and courtyard. Upstairs as you enter into the light filled open plan",Available Now,Townhouse,"['0.7 km away', '0.8 km away', '2.4 km away']"
15 Taronga Way South Morang VIC 3752,$420 per week / $1825 Per calendar month,"[-37.6304816, 145.0887692]","['3 Beds', '1 Bath', '1 Parking']",Situated in the heart of South Morang - off The Lakes Blvd,"Wednesday, 9th November 2022",Townhouse,"['1.2 km away', '7.7 km away']"
44 Donnelly Circuit South Morang VIC 3752,$450 per week / $1955 Per calendar month,"[-37.6171916, 145.1023042]","['3 Beds', '2 Baths', '2 Parking']",Looking for a 3 bedroom home located in the Hawkstowe Estate?,"Monday, 10th October 2022",House,"['0.6 km away', '1.9 km away']"
2/34 Ethel Street Thornbury VIC 3071,$425,"[-37.7536476, 144.9997141]","['2 Beds', '1 Bath', '1 Parking']",This light and bright villa unit is one of only 3 on the block and situated close to all Thornbury has to offer. ,Available Now,Apartment / Unit / Flat,"['0.3 km away', '1.5 km away', '1.6 km away']"
8/10 Princes Street Flemington VIC 3031,$240.00 Per Week,"[-37.7880525, 144.9327297]","['1 Bed', '1 Bath', '1 Parking']","WANT TO APPLY? FOLLOW THIS LINK TO VIEW OUR PROPERTIES AND APPLY ONLINE (COPY AND PASTE INTO YOUR BROWER): 
https://www.2apply.com.au/Agency/EverywhereRE","Friday, 14th October 2022",Apartment / Unit / Flat,"['0.3 km away', '0.6 km away', '9.8 km away']"
1/21 Thanet Street Malvern VIC 3144,$475 per week,"[-37.8600796, 145.0367848]","['2 Beds', '1 Bath', '1 Parking']","The combination of ready-to-enjoy space with the highly prized benefit of a massive garden delivers a superlative indoor-outdoor living experience at this two-bedroom apartment. Saturated in natural northern light, the impressive layout features a generous living and dining room with an open flow to the refurbished kitchen equipped with stainless-steel benchtops and Blanco appliances, including an","Tuesday, 8th November 2022",Apartment / Unit / Flat,"['0.5 km away', '2.4 km away', '7.7 km away']"
21/520 Victoria Street North Melbourne VIC 3051,$450 per week,"[-37.8047198, 144.9486746]","['2 Beds', '1 Bath', '− Parking']","The brand new two bedroom apartment in North Melbourne has everything to assist in a comfortable existence. The open plan living dining area has floor boards leading to a balcony overlooking Errol Place, the kitchen has Caesar stone bench tops and a dishwasher.",Available Now,Apartment / Unit / Flat,"['0.7 km away', '1.1 km away']"
ID:21076913/75 Kitchener Street Broadmeadows VIC 3047,$370,"[-37.6832339, 144.9277281]","['2 Beds', '2 Baths', '1 Parking']","This genuinely proportioned nearly brand new 2 bedrooms townhouse is sure to please, the kitchen is opening to living areas and an appealing layout, this is the perfect property for the family or people making a start in their own space.
- Loads of natural light and appealing neutral colour scheme.
- Two bedrooms, master with ensuite and built in robes, split systems, intercom and alarm system",Available Now,Townhouse,"['0.3 km away', '1.1 km away']"
ID:21101391/276 Neerim Road Carnegie VIC 3163,$450,"[-37.889214, 145.0570774]","['2 Beds', '1 Bath', '1 Parking']","Walter Apartment offers an exclusive opportunity to live an extraordinary life in prime location near the corner of Koornang Road and Neerim Road with close proximity to shops, cafes, restaurants, supermarket and public transports.",Available Now,Apartment / Unit / Flat,"['0.3 km away', '1.7 km away', '4.2 km away']"
ID:21087943/276 Neerim Road Carnegie VIC 3163,$380,"[-37.889214, 145.0570774]","['1 Bed', '1 Bath', '1 Parking']","Walter Apartment offers an exclusive opportunity to live an extraordinary life in a prime location near the corner of Koornang Road and Neerim Road with close proximity to shops, cafes, restaurants, supermarket and public transport.",Available Now,Apartment / Unit / Flat,"['0.3 km away', '1.7 km away', '4.2 km away']"
9 Mulberry Grove Keysborough VIC 3173,$590,"[-38.0048759, 145.1599342]","['4 Beds', '3 Baths', '2 Parking']","This near new, modern and beautifully appointed four-bedroom, two story town residence features a generous floorplan, bright interiors with meticulous attention to detail. This property is sure to meet your wants and needs. Situated in a quiet and peaceful cul-de-sac, whilst only minutes away from all amenities. ","Thursday, 27th October 2022",Townhouse,"['0.6 km away', '3 km away', '4.2 km away']"
23 Kangaroo Paw Drive Leopold VIC 3224,$460 per week,"[-38.1913475, 144.4734269]","['4 Beds', '2 Baths', '2 Parking']",This modern &amp; spacious home offers:,Available Now,House,"['0.9 km away', '7.2 km away']"
52 Edmondshaw Drive Deer Park VIC 3023,$470 Per Week,"[-37.7773926, 144.7643128]","['4 Beds', '2 Baths', '2 Parking']",Harcourts West proudly presents this fantastic family home with a very multifunctional floorplan which you can utilise for the lifestyle that you live. ,Available Now,House,"['0.7 km away', '2.1 km away', '2.1 km away']"
103/8 Waterview Walk Docklands VIC 3008,$430,"[-37.8196989, 144.9481318]","['1 Bed', '1 Bath', '− Parking']",Leasing Team,Available Now,Apartment / Unit / Flat,['2.6 km away']
1/7 McIntosh Avenue Hoppers Crossing VIC 3029,$425 per week,"[-37.8762759, 144.6878046]","['3 Beds', '2 Baths', '2 Parking', '380m² ']",PROPERTY ID: 226307 (quote when calling),"Monday, 17th October 2022",House,"['0.8 km away', '0.9 km away']"
62 Reserve Rd Grovedale VIC 3216,$140,"[-38.2059641, 144.3479322]","['1 Bed', '2 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Thursday, 20th October 2022",House,"['1 km away', '1.9 km away', '6.4 km away']"
228/380 Bay Street St Brighton VIC 3186,$525 per week,"[-37.9059502, 145.0048062]","['2 Beds', '1 Bath', '1 Parking']","Perfectly located high above Coles in Bay Street, this modern 2 Bedroom residence offers designer living in the prestigious 380 Degrees Building. Enjoy the luxury of spacious low maintenance living from this executive 2nd floor apartment. Offering open plan living with floor to ceiling windows leading out to private balcony drenched in morning sun.","Saturday, 29th October 2022",Apartment / Unit / Flat,"['0.7 km away', '2 km away', '5.5 km away']"
2/576 Orrong Rd Armadale VIC 3143,$700 per week,"[-37.8538776, 145.0120287]","['2 Beds', '1 Bath', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Townhouse,"['0.5 km away', '3.3 km away', '6.5 km away']"
40 Woodward Street Springvale VIC 3171,$600,"[-37.9597601, 145.1616213]","['4 Beds', '2 Baths', '2 Parking']","This newly renovated Four bedroom home situated in walking distance to Sandown station, shops and other amenities. Large lounge, newly renovated Kitchen gas appliances, single garage and carport. polish floor board through out. freshly painted full house, 2 bathrooms, 2 toilets. RENT: $2,600/MONTH",$2600,House,"['0.4 km away', '0.8 km away', '9.5 km away']"
5 Towers Street Beaumaris VIC 3193,"$1,100.00","[-37.9750115, 145.0502204]","['3 Beds', '2 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Saturday, 8th October 2022",House,"['0.7 km away', '0.8 km away', '1.6 km away']"
22 Davis Street Kensington VIC 3031,$630,"[-37.7903875, 144.9310095]","['2 Beds', '1 Bath', '1 Parking']",**Private Inspections Welcome,Available Now,House,"['0.4 km away', '0.9 km away', '9.7 km away']"
10/816-822 Heatherton Road Springvale South VIC 3172,$360 PW,"[-37.9620111, 145.1443227]","['2 Beds', '1 Bath', '1 Parking']",Dominic Nguyen,"Tuesday, 11th October 2022",Townhouse,"['0.6 km away', '1.4 km away', '8.2 km away']"
