name,cost_text,coordinates,rooms,desc,available_date,property_type,nearest_schools
204/956 Mt Alexander Road Essendon VIC 3040,$420 per week,"[-37.7540589, 144.9172048]","['2 Beds', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Monday, 17th October 2022",Apartment / Unit / Flat,"['0.4 km away', '2.1 km away', '8 km away']"
"53 Sierra Avenue, Sunshine West VIC 3020",$350 Per Week Only,"[-37.7956601, 144.7998082]","['2 Beds', '1 Bath', '1 Parking']",Raine &amp; Horne Tarneit/Truganina proudly presents this luxury town home in the heart of Sunshine West,Available Now,House,"['0.6 km away', '2.5 km away', '4.5 km away']"
202 Albert Street Brunswick VIC 3056,540pw / $2346pcm,"[-37.769575, 144.96748]","['2 Beds', '1 Bath', '1 Parking']","This semi-detached Victoria gem is positioned perfectly with easy access to the best of Brunswick presenting a welcoming environment of convenience and comfort. Behind this gorgeous facade the home boasts a light and bright interior comprising of two large bedrooms with built in robes, Updated bathroom with laundry, spacious lounge room and generous dining space off the kitchen with brand new AC","Sunday, 9th October 2022",House,"['1 km away', '1.1 km away', '1.9 km away']"
4/35 Marne Street South Yarra VIC 3141,$700 per week,"[-37.8358794, 144.9838556]","['2 Beds', '1 Bath', '1 Parking']",Joshua Ling,Available Now,Apartment / Unit / Flat,"['0.6 km away', '1.9 km away', '2.6 km away']"
13 Princes Street Flemington VIC 3031,$600 per week,"[-37.7874392, 144.9326437]","['2 Beds', '1 Bath', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Friday, 7th October 2022",House,"['0.3 km away', '0.6 km away', '9.7 km away']"
7/23 William Street South Yarra VIC 3141,$450 Per Week,"[-37.8396707, 144.9928958]","['2 Beds', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,"['1.3 km away', '1.6 km away', '2.6 km away']"
2 Finsbury Street Flemington VIC 3031,$550.00,"[-37.7859266, 144.9291602]","['2 Beds', '1 Bath', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Thursday, 13th October 2022",House,"['0.5 km away', '0.5 km away', '9.4 km away']"
9/18 Norris Crescent Bundoora VIC 3083,$360.00,"[-37.695546, 145.0422256]","['2 Beds', '1 Bath', '1 Parking']",***PLEASE REGISTER ONLINE PRIOR TO INSPECTION***,Available Now,Apartment / Unit / Flat,"['0.1 km away', '2.2 km away']"
32 Cooinda Crescent Watsonia VIC 3087,$390.00,"[-37.7128272, 145.0905406]","['2 Beds', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Saturday, 15th October 2022",House,"['0.5 km away', '0.8 km away']"
G01/182 Barkly Street St Kilda VIC 3182,$480 Per Week,"[-37.8686356, 144.9813415]","['2 Beds', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,"['0.6 km away', '1.5 km away', '4.9 km away']"
1/5 Neville Avenue Seaford VIC 3198,$410,"[-38.1268062, 145.1347166]","['2 Beds', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Wednesday, 26th October 2022",House,"['0.2 km away', '1.1 km away', '1.2 km away']"
13 Hermoine Terrace Epping VIC 3076,$385 per week,"[-37.6308012, 145.0404771]","['2 Beds', '1 Bath', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,"['1.4 km away', '1.6 km away', '4.6 km away']"
2804/35 Malcolm Street South Yarra VIC 3141,$610/week,"[-37.8369683, 144.9964622]","['2 Beds', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,"['0.9 km away', '1.7 km away', '2.2 km away']"
304/K6 High Street Windsor VIC 3181,$625 per week,"[-37.8509087, 144.9830628]","['2 Beds', '2 Baths', '1 Parking']","Situated in the exclusive ""Luma"" complex, this stylish, north-facing, executive apartment on the fringe of the CBD, offers convenient positioning to popular local amenities. With a firm focus on contemporary living, the spacious open plan living area is complemented by a private balcony which is serviced by an chic modern kitchen featuring; stone surfaces, Miele appliances, integrated dishwasher","Monday, 17th October 2022",Apartment / Unit / Flat,"['0.7 km away', '1.1 km away', '3.5 km away']"
212B Cranbourne Road Frankston VIC 3199,$425 pw,"[-38.1510129, 145.1528246]","['2 Beds', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Friday, 21st October 2022",Townhouse,"['0.6 km away', '0.7 km away', '1 km away']"
5/28 Burnett Avenue Braybrook VIC 3019,$425.00,"[-37.7812346, 144.8488224]","['2 Beds', '2 Baths', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Monday, 3rd October 2022",Townhouse,"['0.4 km away', '0.4 km away', '0.6 km away']"
20A Burwah Avenue Brighton East VIC 3187,"$1,250.00","[-37.9207555, 145.0205956]","['2 Beds', '2 Baths', '2 Parking']",Michelle Murray,"Friday, 21st October 2022",Townhouse,"['0.1 km away', '1.9 km away', '3.7 km away']"
2/47 Brighton Road St Kilda VIC 3182,$400 pw,"[-37.882487, 144.9959327]","['2 Beds', '1 Bath', '1 Parking']",Leasing Team,Available Now,Apartment / Unit / Flat,"['0.7 km away', '1 km away', '6.9 km away']"
1/56 Eames Avenue Brooklyn VIC 3012,$460.00,"[-37.8209457, 144.8448054]","['2 Beds', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Monday, 24th October 2022",Apartment / Unit / Flat,"['4.7 km away', '5.4 km away', '6.8 km away']"
6/230 Dawson Street Brunswick West VIC 3055,$375.00,"[-37.76877320000001, 144.9401272]","['2 Beds', '1 Bath', '1 Parking']",Helena  Eglezos,"Friday, 21st October 2022",Apartment / Unit / Flat,"['0.3 km away', '1.5 km away']"
402/64 Keilor Rd Essendon North VIC 3041,$380 weekly,"[-37.7427701, 144.9066159]","['2 Beds', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,"['0.3 km away', '0.9 km away', '7.3 km away']"
7/99 Spray Street Elwood VIC 3184,$400.00 per week,"[-37.8832181, 144.9855157]","['2 Beds', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,"['0.2 km away', '0.3 km away', '8.3 km away']"
4/5 Haven Court Norlane VIC 3214,$320 p.w.,"[-38.0843411, 144.3378015]","['2 Beds', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Friday, 21st October 2022",Apartment / Unit / Flat,"['1.7 km away', '3.3 km away', '7.3 km away']"
1/6 Westcott Street Newtown VIC 3220,$390 per week,"[-38.1584891, 144.3482361]","['2 Beds', '1 Bath', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Thursday, 13th October 2022",House,"['0.5 km away', '1.2 km away', '2.3 km away']"
103C/1 Manna Gum Court Coburg VIC 3058,$400.00,"[-37.7377483, 144.9765759]","['2 Beds', '2 Baths', '1 Parking']",***PLEASE REGISTER ONLINE PRIOR TO INSPECTION***,Available Now,Apartment / Unit / Flat,"['0.5 km away', '0.8 km away']"
2/55 Avoca Street South Yarra VIC 3141,$630,"[-37.836283, 144.9893668]","['2 Beds', '2 Baths', '1 Parking']",Jimmy Kang,Available Now,Apartment / Unit / Flat,"['0.7 km away', '1.7 km away', '2.4 km away']"
1907/245 City Road Southbank VIC 3006,$560 pw / $2434 pm,"[-37.826641, 144.9596778]","['2 Beds', '1 Bath', '− Parking']","This newly completed 2 bedroom 1 bathroom apartment located in the 2021 'Palladium Tower is in prime location between South Melbourne and the City of Melbourne. Enjoy the vibrant location of Southbank with its popular Southbank Boulevard, Crown Entertainment Precinct, the convenient short walk to South Melbourne Markets or catch a tram straight into the city just outside the front door.",Available Now,Apartment / Unit / Flat,"['0.6 km away', '1.9 km away', '3.8 km away']"
1/15 Melbourne Street Murrumbeena VIC 3163,$500 per week,"[-37.889344, 145.0679227]","['2 Beds', '1 Bath', '1 Parking']",Jodi Sherr,Available Now,Apartment / Unit / Flat,"['0.4 km away', '2.7 km away', '4.2 km away']"
2514/628 Flinders Street Docklands VIC 3008,$600 Per Week,"[-37.8209691, 144.9532525]","['2 Beds', '1 Bath', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,['2.7 km away']
1/5 Te-Arai Ave St Kilda East VIC 3183,$525 weekly,"[-37.8623081, 145.0081184]","['2 Beds', '1 Bath', '1 Parking']",Leasing Concierge,"Friday, 30th September 2022",Apartment / Unit / Flat,"['1.2 km away', '1.9 km away', '6.5 km away']"
23A Oak Avenue Doveton VIC 3177,$360 pw,"[-37.9972605, 145.2406165]","['2 Beds', '1 Bath', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,"['0.9 km away', '2 km away', '17.5 km away']"
1/25 Ridley Street Albion VIC 3020,$280,"[-37.783871, 144.82394]","['2 Beds', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Monday, 3rd October 2022",Apartment / Unit / Flat,"['0.8 km away', '0.8 km away', '2.5 km away']"
16 Wallace Place Caroline Springs VIC 3023,$330,"[-37.7512917, 144.7359261]","['2 Beds', '1 Bath', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Wednesday, 19th October 2022",Apartment / Unit / Flat,"['0.6 km away', '2.3 km away', '6.9 km away']"
12/47 Waxman Parade Brunswick West VIC 3055,$335 per week,"[-37.7597103, 144.9369875]","['2 Beds', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,"['0.5 km away', '2.1 km away', '9.7 km away']"
3/172 Victoria Street Brunswick VIC 3056,$330 per week,"[-37.76816480000001, 144.9704337]","['2 Beds', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Friday, 30th September 2022",Apartment / Unit / Flat,"['0.9 km away', '1.3 km away', '1.6 km away']"
3/46 Riviera Street Mentone VIC 3194,$330.00,"[-37.9773834, 145.0737812]","['2 Beds', '1 Bath', '1 Parking']","Large 2 bedroom ground floor apartment featuring: spacious lounge, separate kitchen/meals area with gas cooking, built-in robes in both bedrooms, updated main bathroom with shower/bath with laundry facilities and single carport. Close to all amenities. ","Friday, 21st October 2022",Apartment / Unit / Flat,"['0.8 km away', '1.8 km away', '2.2 km away']"
7/645 Malvern Road Toorak VIC 3142,$450pw,"[-37.8484989, 145.008542]","['2 Beds', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Saturday, 22nd October 2022",Apartment / Unit / Flat,"['0.4 km away', '1.6 km away', '2.9 km away']"
309/64 Macaulay Road North Melbourne VIC 3051,$570.00,"[-37.7983201, 144.9426155]","['2 Beds', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Wednesday, 19th October 2022",Apartment / Unit / Flat,"['0.7 km away', '1.2 km away']"
1605/639 Lonsdale Street Melbourne VIC 3000,$630.00,"[-37.8150689, 144.9534096]","['2 Beds', '1 Bath', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Friday, 21st October 2022",Apartment / Unit / Flat,['2 km away']
