,name,postcode,property_type,bedrooms,bathrooms,parking,schools,cost_text,train_station(m),CBD(m),population2022,population2023,population2024,population2025,income2022,income2023,income2024,income2025,price_label
5113,2403/380 Little Lonsdale Street Melbourne VIC 3000,3000,Apartment / Unit / Flat,1,1,0,1.7,370.0,508.4,621.5,41911.0,37220.0,33055.0,29355.0,23639,24109,24588,25077,0
4220,1/3 Navaree Drive Cranbourne West VIC 3977,3977,House,2,1,0,1.4,370.0,3721.8,50779.5,151306.0,158304.0,165983.0,174412.0,430078,446475,463552,481340,0
318,4/1B Wilkinson Street Reservoir VIC 3073,3073,Townhouse,2,2,1,0.8,370.0,2707.3,12109.7,44917.0,43681.0,42480.0,41315.0,110619,115138,119847,124755,0
794,15 Ash Street Doveton VIC 3177,3177,House,3,1,1,0.4,370.0,3510.4,35798.9,11522.0,11095.0,10683.0,10287.0,53241,55949,58795,61786,0
3177,26 Ambleside Avenue Wyndham Vale VIC 3024,3024,House,3,2,2,0.8,370.0,2467.3,43546.6,52223.0,58408.0,65763.0,74600.0,250456,260727,271562,282999,0
3847,13 Sheba Way Wollert VIC 3750,3750,House,3,2,0,0.2,375.0,6647.0,27337.1,26849.0,31638.0,37282.0,43932.0,60072,61642,63253,64906,0
1351,103/38 Nicholson Street Fitzroy North VIC 3068,3068,Apartment / Unit / Flat,1,1,0,0.8,375.0,1727.5,5160.1,23072.0,22374.0,21701.0,21052.0,161653,170026,178844,188130,0
5057,336/70 Batesford Road Chadstone VIC 3148,3148,Apartment / Unit / Flat,1,1,1,1.1,375.0,399.5,17293.6,37903.0,37069.0,36254.0,35458.0,168631,171095,173600,176148,0
1340,8/260 Wattletree Road Malvern VIC 3144,3144,Apartment / Unit / Flat,2,1,1,0.8,375.0,1425.2,12067.8,6080.0,5849.0,5627.0,5413.0,69198,71082,73017,75005,0
1328,1/62 Simpson St East Melbourne VIC 3002,3002,Apartment / Unit / Flat,1,1,0,0.7,375.0,785.7,2679.2,5563.0,5334.0,5113.0,4902.0,76940,79784,82733,85791,0
1663,4/7 Vale Street Pascoe Vale VIC 3044,3044,Apartment / Unit / Flat,2,1,1,1.3,375.0,883.2,11230.7,20221.0,19813.0,19414.0,19024.0,145602,152717,160181,168011,0
3716,114 McIntosh Road Altona North VIC 3025,3025,House,3,1,2,0.8,375.0,3335.4,14417.3,15221.0,15041.0,14864.0,14688.0,71023,74651,78464,82472,0
205,107/38 Nott Street Port Melbourne VIC 3207,3207,Apartment / Unit / Flat,1,1,1,0.6,375.0,4384.9,5387.8,18211.0,18019.0,17861.0,17740.0,117954,118734,119759,121021,0
5387,1/100 High Street Windsor VIC 3181,3181,Apartment / Unit / Flat,1,1,0,0.1,375.0,659.0,5958.7,20442.0,19535.0,18669.0,17840.0,76595,80071,83705,87504,0
1023,"104/71-89 Hobsons
Road Kensington VIC 3031",3031,Apartment / Unit / Flat,1,1,1,1.0,375.0,906.3,5644.4,16185.0,15584.0,15009.0,14459.0,139670,144829,150178,155724,0
5163,1213/182 Edward Street Brunswick East VIC 3057,3057,Apartment / Unit / Flat,1,1,1,0.4,375.0,1442.7,4833.6,14522.0,14550.0,14578.0,14607.0,73120,77122,81343,85795,0
5262,202/3 Clara Street South Yarra VIC 3141,3141,Apartment / Unit / Flat,1,1,1,1.1,375.0,1092.2,6008.5,21173.0,20160.0,19196.0,18280.0,101617,99762,99049,99286,0
4449,4/54-56 Justin Avenue Glenroy VIC 3046,3046,Townhouse,2,1,1,0.8,375.0,2117.6,14475.4,46849.0,45831.0,44838.0,43867.0,188361,195851,203646,211758,0
4443,20/98 - 116 Main Road Lower Plenty VIC 3093,3093,Apartment / Unit / Flat,2,2,1,0.3,375.0,2440.2,20343.5,1460.0,1442.0,1423.0,1405.0,68107,70215,72388,74628,0
5410,113/8 Olive York Way Brunswick West VIC 3055,3055,Apartment / Unit / Flat,1,1,1,0.4,375.0,2317.9,8218.5,26235.0,25552.0,24889.0,24246.0,141250,149574,158392,167734,0
1465,6/230 Dawson Street Brunswick West VIC 3055,3055,Apartment / Unit / Flat,2,1,1,0.3,375.0,2388.0,6690.3,26235.0,25552.0,24889.0,24246.0,141250,149574,158392,167734,0
3476,17 Kerford Cres Point Cook VIC 3030,3030,House,3,1,1,1.0,375.0,3509.1,25576.2,83884.0,84882.0,85970.0,87152.0,250099,257670,265481,273539,0
4025,96 Balaclava Avenue Altona Meadows VIC 3028,3028,House,2,1,1,0.7,375.0,2100.4,23128.8,32773.0,31935.0,31120.0,30326.0,179065,183667,188395,193253,0
5068,5/26 Garton Street Princes Hill VIC 3054,3054,Apartment / Unit / Flat,1,1,1,0.1,375.0,1460.3,4198.1,8407.0,8006.0,7624.0,7261.0,68727,71919,75259,78754,0
5253,416/58 Myrtle Street Ivanhoe VIC 3079,3079,Apartment / Unit / Flat,1,1,1,1.3,375.0,1038.9,14183.5,16364.0,16050.0,15742.0,15441.0,144358,149592,155016,160637,0
2947,88 Edgevale Way Tarneit VIC 3029,3029,House,3,2,1,0.2,375.0,1492.3,27259.0,100224.0,104172.0,108388.0,112884.0,169694,173516,177436,181457,0
4929,4/59 Rathmines Street Fairfield VIC 3078,3078,Apartment / Unit / Flat,1,1,1,0.4,375.0,575.8,8520.2,9772.0,9557.0,9346.0,9140.0,66254,67721,69220,70752,0
4006,5/28 -30 Breakwater Road East Geelong VIC 3219,3219,Apartment / Unit / Flat,2,1,1,0.6,375.0,2439.1,81345.7,13554.0,13456.0,13358.0,13262.0,112944,117261,121768,126475,0
5220,"102/1031 Heidelberg Road, Ivanhoe VIC 3079",3079,Apartment / Unit / Flat,1,1,0,1.0,375.0,381.5,10650.0,16364.0,16050.0,15742.0,15441.0,144358,149592,155016,160637,0
1030,3/31 Wanda Road Caulfield North VIC 3161,3161,Apartment / Unit / Flat,2,1,0,0.5,375.0,1165.7,9886.1,10418.0,10185.0,9957.0,9734.0,56454,58176,59951,61780,0
1027,4/26 Davis Avenue South Yarra VIC 3141,3141,Apartment / Unit / Flat,1,1,0,0.4,375.0,448.1,5057.4,21173.0,20160.0,19196.0,18280.0,101617,99762,99049,99286,0
2871,41 Gallery Avenue Harkness VIC 3337,3337,House,4,2,2,0.6,375.0,6845.7,48116.1,41376.0,41070.0,40771.0,40479.0,114393,117973,121667,125479,0
4802,812/1 CLARA STREET South Yarra VIC 3141,3141,Apartment / Unit / Flat,1,1,0,1.2,375.0,781.5,5697.8,21173.0,20160.0,19196.0,18280.0,101617,99762,99049,99286,0
3602,3 Midway Cresent Lalor VIC 3075,3075,House,3,1,1,0.3,375.0,1223.7,19766.0,24155.0,23632.0,23121.0,22621.0,54028,56217,58495,60865,0
5258,109/105 Dundas Street Preston VIC 3072,3072,Apartment / Unit / Flat,1,1,1,0.4,375.0,1346.5,9659.9,36088.0,35511.0,34945.0,34389.0,130429,136500,142854,149505,0
2751,53 James Melrose Drive St Brookfield VIC 3338,3338,House,4,2,2,0.7,375.0,1532.5,46547.9,38097.0,40653.0,43379.0,46288.0,57228,58600,60005,61444,0
1721,3/102 Truganini Road Carnegie VIC 3163,3163,Apartment / Unit / Flat,2,1,0,0.3,375.0,1304.3,15418.1,47117.0,45748.0,44424.0,43142.0,251303,258748,266444,274401,0
1451,24/6-8 Avondale Road Armadale VIC 3143,3143,Apartment / Unit / Flat,2,1,0,0.6,375.0,446.1,8854.8,9897.0,9591.0,9294.0,9007.0,85598,91770,98387,105481,0
1607,1 & 2/2 Woodstock Street St Kilda VIC 3182,3182,Apartment / Unit / Flat,1,1,1,0.4,375.0,391.2,8124.8,27813.0,26448.0,25151.0,23917.0,61492,63821,66238,68747,0
4336,3/6 Gerbert Street Broadmeadows VIC 3047,3047,Duplex,2,1,1,0.4,375.0,1580.2,16780.0,24150.0,23105.0,22106.0,21152.0,75836,75976,76131,76301,0
1722,1/10 Roseberry Grove Glen Huntly VIC 3163,3163,Apartment / Unit / Flat,3,1,1,0.3,375.0,404.4,13552.7,47117.0,45748.0,44424.0,43142.0,251303,258748,266444,274401,0
4260,39 Joey Crescent Deanside VIC 3336,3336,Townhouse,2,2,1,3.2,375.0,5698.7,31332.7,4415.0,5931.0,7968.0,10704.0,72222,77809,83828,90313,0
3292,16 Equity Street Rockbank VIC 3335,3335,House,3,2,2,1.0,375.0,3994.2,37056.3,25168.0,27775.0,30981.0,34979.0,134418,141788,149641,158013,0
5280,412/72 Wests Road Maribyrnong VIC 3032,3032,Apartment / Unit / Flat,1,1,1,1.2,375.0,4656.8,9884.9,35686.0,34957.0,34252.0,33571.0,199379,207294,215524,224082,0
1441,57/243 Collins Street Melbourne VIC 3000,3000,Apartment / Unit / Flat,1,1,0,1.6,375.0,1020.1,846.9,41911.0,37220.0,33055.0,29355.0,23639,24109,24588,25077,0
1826,G06/81 Cemetery Road Carlton VIC 3053,3053,Apartment / Unit / Flat,1,1,0,0.4,375.0,2209.1,2531.2,20750.0,18664.0,16787.0,15099.0,35718,36817,37950,39118,0
5101,6/11 Kooyong Road Caulfield North VIC 3161,3161,Apartment / Unit / Flat,1,1,1,0.9,375.0,927.9,9366.1,10418.0,10185.0,9957.0,9734.0,56454,58176,59951,61780,0
3496,1/13 Wymlet street Fawkner VIC 3060,3060,Apartment / Unit / Flat,3,1,1,0.8,379.0,976.8,12755.8,14481.0,14067.0,13666.0,13276.0,49904,51029,52179,53355,0
3302,14 Railway Avenue Donnybrook VIC 3064,3064,House,3,2,1,5.8,380.0,227.1,38356.0,66517.0,73155.0,81774.0,92894.0,218787,223961,229267,234708,0
3381,118 Heyers Road Grovedale VIC 3216,3216,House,3,2,1,0.3,380.0,2154.4,86442.3,59229.0,60753.0,62377.0,64109.0,184195,192855,201927,211432,0
5117,304/58 La Trobe Street Melbourne VIC 3000,3000,Apartment / Unit / Flat,1,1,0,0.7,380.0,871.7,1255.3,41911.0,37220.0,33055.0,29355.0,23639,24109,24588,25077,0
4098,1/150 South Valley Road Highton VIC 3216,3216,Apartment / Unit / Flat,2,1,1,0.8,380.0,4008.5,85996.0,59229.0,60753.0,62377.0,64109.0,184195,192855,201927,211432,0
3258,16 Camms Road Cranbourne VIC 3977,3977,House,3,1,1,0.7,380.0,1199.1,50077.6,151306.0,158304.0,165983.0,174412.0,430078,446475,463552,481340,0
5116,3519/478 Swanston Street Carlton VIC 3053,3053,Apartment / Unit / Flat,1,1,0,0.7,380.0,797.9,1091.5,20750.0,18664.0,16787.0,15099.0,35718,36817,37950,39118,0
3211,30 Celestial Circuit Tarneit VIC 3029,3029,House,3,2,1,2.5,380.0,7401.6,33168.2,100224.0,104172.0,108388.0,112884.0,169694,173516,177436,181457,0
4100,1/46 Tyler Street Preston VIC 3072,3072,Townhouse,2,1,1,0.4,380.0,3782.0,13273.2,36088.0,35511.0,34945.0,34389.0,130429,136500,142854,149505,0
3213,211 Centenary Avenue Melton VIC 3337,3337,House,3,2,2,0.6,380.0,4512.9,46287.9,41376.0,41070.0,40771.0,40479.0,114393,117973,121667,125479,0
3276,16 Nagar Street Thornhill Park VIC 3335,3335,House,3,2,2,6.1,380.0,5816.4,41353.7,25168.0,27775.0,30981.0,34979.0,134418,141788,149641,158013,0
3240,3/67-69 Pecks Road Sydenham VIC 3037,3037,Apartment / Unit / Flat,3,2,1,0.6,380.0,1164.1,26712.1,58516.0,57620.0,56783.0,56003.0,302740,312793,323190,333945,0
3366,10 Cicada Court Carrum Downs VIC 3201,3201,House,3,1,1,1.9,380.0,5970.8,52169.9,22347.0,22275.0,22202.0,22130.0,62887,65603,68436,71391,0
4916,505/115 Swanston Street Melbourne VIC 3000,3000,Apartment / Unit / Flat,1,1,0,1.5,380.0,998.3,825.1,41911.0,37220.0,33055.0,29355.0,23639,24109,24588,25077,0
3370,128 Warana Drive Hampton Park VIC 3976,3976,House,3,1,0,0.2,380.0,2892.2,43220.5,25782.0,24935.0,24116.0,23325.0,56688,59027,61463,64000,0
3347,141 Goldsworthy Road Corio VIC 3214,3214,House,3,1,1,4.2,380.0,5112.6,69702.6,26135.0,25911.0,25688.0,25468.0,48715,50247,51827,53457,0
5370,5/137 Woodland Street Essendon VIC 3040,3040,Apartment / Unit / Flat,1,1,1,0.8,380.0,1624.8,10089.3,30871.0,30241.0,29625.0,29022.0,139781,145188,150804,156638,0
136,3 Sylvia Court Thomastown VIC 3074,3074,House,3,1,2,0.3,380.0,3221.8,18198.3,3952.0,3807.0,3667.0,3532.0,51381,53067,54808,56606,0
3189,53 Lorimer Street Melton VIC 3337,3337,House,3,1,1,0.7,380.0,2593.7,45170.4,41376.0,41070.0,40771.0,40479.0,114393,117973,121667,125479,0
2252,60 Justin Avenue Glenroy VIC 3046,3046,House,4,1,2,0.8,380.0,2144.4,14459.5,46849.0,45831.0,44838.0,43867.0,188361,195851,203646,211758,0
5309,409/2 Hopkins Street Footscray VIC 3011,3011,Apartment / Unit / Flat,1,1,1,1.0,380.0,861.5,6321.3,25749.0,25312.0,24882.0,24461.0,135845,141657,147725,154059,0
3889,1/26 Tyquin Street Laverton VIC 3028,3028,Apartment / Unit / Flat,2,1,1,1.0,380.0,3414.6,19110.6,32773.0,31935.0,31120.0,30326.0,179065,183667,188395,193253,0
3890,49 Pengana Avenue Glenroy VIC 3046,3046,House,2,1,1,0.8,380.0,1557.8,14190.0,46849.0,45831.0,44838.0,43867.0,188361,195851,203646,211758,0
3658,1/11 Trickey Avenue Sydenham VIC 3037,3037,Townhouse,3,2,2,0.8,380.0,710.9,26054.4,58516.0,57620.0,56783.0,56003.0,302740,312793,323190,333945,0
2649,18 Perceval Place Mambourin VIC 3024,3024,House,4,2,2,1.3,380.0,3541.6,44057.9,52223.0,58408.0,65763.0,74600.0,250456,260727,271562,282999,0
3878,5/2 Alamein Street Noble Park VIC 3174,3174,Apartment / Unit / Flat,2,1,1,0.8,380.0,331.2,32860.2,31243.0,30047.0,28899.0,27798.0,96270,98881,101565,104325,0
5291,8/329 Orrong Road Balaclava VIC 3183,3183,Apartment / Unit / Flat,1,1,1,1.3,380.0,1716.9,9208.2,11828.0,11318.0,10830.0,10363.0,69684,73159,76807,80637,0
3623,2/20 Bridlepath Drive Truganina VIC 3029,3029,Apartment / Unit / Flat,3,2,1,0.3,380.0,3050.3,24588.7,100224.0,104172.0,108388.0,112884.0,169694,173516,177436,181457,0
4743,405/56-58 St Georges Road Northcote VIC 3070,3070,Apartment / Unit / Flat,1,1,1,0.1,380.0,506.4,5574.6,26596.0,25814.0,25056.0,24319.0,75006,78464,82081,85865,0
55,302/181 ABeckett Street Melbourne VIC 3000,3000,Studio,1,1,0,1.4,380.0,411.3,785.5,41911.0,37220.0,33055.0,29355.0,23639,24109,24588,25077,0
3928,14A Phoenix Street Sunshine North VIC 3020,3020,House,2,1,1,0.2,380.0,2868.1,12677.6,39344.0,38004.0,36712.0,35467.0,194856,199417,204092,208885,0
5470,208/386-388 Keilor Road Niddrie VIC 3042,3042,Apartment / Unit / Flat,1,1,1,1.0,380.0,3674.9,11669.6,15098.0,14973.0,14849.0,14726.0,209100,218037,227359,237084,0
2807,21 Laburnum Avenue Wyndham Vale VIC 3024,3024,House,4,2,2,0.4,380.0,3446.7,42629.4,52223.0,58408.0,65763.0,74600.0,250456,260727,271562,282999,0
3650,16 Wattle Street Thomastown VIC 3074,3074,House,3,1,1,0.4,380.0,2161.3,18215.9,3952.0,3807.0,3667.0,3532.0,51381,53067,54808,56606,0
5311,501/14-20 Nicholson Street Coburg VIC 3058,3058,Apartment / Unit / Flat,1,1,1,0.8,380.0,1381.6,6903.4,37334.0,36772.0,36219.0,35674.0,132414,138563,144998,151732,0
4983,8/8 Cardigan Street St Kilda East VIC 3183,3183,Apartment / Unit / Flat,1,1,1,1.0,380.0,1422.5,8084.4,11828.0,11318.0,10830.0,10363.0,69684,73159,76807,80637,0
3701,60 Hatchlands Drive Deer Park VIC 3023,3023,House,3,2,2,0.9,380.0,2485.0,24956.5,52422.0,53061.0,54260.0,56204.0,368141,381742,396028,411040,0
3799,2/23 Mayfield Grove Altona Meadows VIC 3028,3028,House,3,2,2,1.0,380.0,1417.6,23663.8,32773.0,31935.0,31120.0,30326.0,179065,183667,188395,193253,0
3797,25 Denny Place Melton South VIC 3338,3338,House,3,2,2,1.1,380.0,2161.0,48607.9,38097.0,40653.0,43379.0,46288.0,57228,58600,60005,61444,0
3794,14 Lesleigh Street Fawkner VIC 3060,3060,House,3,1,1,0.1,380.0,1538.1,13020.2,14481.0,14067.0,13666.0,13276.0,49904,51029,52179,53355,0
3768,217A Power Road Endeavour Hills VIC 3802,3802,Apartment / Unit / Flat,3,1,1,0.5,380.0,4473.8,33898.8,13151.0,12734.0,12330.0,11939.0,54635,55768,56924,58104,0
3753,3 Hanson Street Niddrie VIC 3042,3042,House,3,1,1,0.2,380.0,4859.4,15978.6,15098.0,14973.0,14849.0,14726.0,209100,218037,227359,237084,0
4954,910/253 Franklin Street Melbourne VIC 3000,3000,Studio,1,1,0,1.3,380.0,438.2,1082.3,41911.0,37220.0,33055.0,29355.0,23639,24109,24588,25077,0
5386,7/30 Mitford Street Elwood VIC 3184,3184,Apartment / Unit / Flat,1,1,0,0.6,380.0,1786.5,7624.7,15328.0,14698.0,14093.0,13513.0,71039,72528,74048,75600,0
3846,5/13-15 Nicholson Street Footscray VIC 3011,3011,Apartment / Unit / Flat,3,1,1,0.7,380.0,943.2,7457.7,25749.0,25312.0,24882.0,24461.0,135845,141657,147725,154059,0
2480,8 Kelebek Road Tarneit VIC 3029,3029,House,4,2,2,1.1,380.0,5233.3,31000.0,100224.0,104172.0,108388.0,112884.0,169694,173516,177436,181457,0
2481,24 Kelebek Road Tarneit VIC 3029,3029,House,4,2,2,1.0,380.0,5138.7,30905.3,100224.0,104172.0,108388.0,112884.0,169694,173516,177436,181457,0
4972,4/18-30 Grey Street East Melbourne VIC 3002,3002,Apartment / Unit / Flat,1,1,1,0.5,380.0,677.8,2882.0,5563.0,5334.0,5113.0,4902.0,76940,79784,82733,85791,0
2498,121 Morris Road Hoppers Crossing VIC 3029,3029,House,4,2,0,0.5,380.0,1073.4,28263.0,100224.0,104172.0,108388.0,112884.0,169694,173516,177436,181457,0
77,7/217 Main Road West St Albans VIC 3021,3021,Townhouse,2,1,3,0.8,380.0,1213.8,23934.5,45495.0,44112.0,42773.0,41476.0,160789,167220,173917,180890,0
3718,17 Gumarooka Avenue Clifton Springs VIC 3222,3222,House,3,1,0,2.2,380.0,46364.9,101723.7,25574.0,26561.0,27588.0,28655.0,188413,200009,212419,225704,0
3874,3/5 Box Street Reservoir VIC 3073,3073,Apartment / Unit / Flat,2,1,1,0.3,380.0,1399.8,14391.8,44917.0,43681.0,42480.0,41315.0,110619,115138,119847,124755,0
3962,113/14 Chancellor Avenue Bundoora VIC 3083,3083,Apartment / Unit / Flat,2,1,1,0.9,380.0,5148.5,20614.0,13779.0,13390.0,13013.0,12647.0,101467,104771,108188,111721,0
4918,1/82 Blyth Street Brunswick VIC 3056,3056,Apartment / Unit / Flat,1,1,1,0.3,380.0,1858.3,6088.4,17310.0,16654.0,16022.0,15415.0,68842,72533,76422,80520,0
3964,10 Pittard Walk Epping VIC 3076,3076,House,2,1,2,1.0,380.0,3441.3,22371.5,13064.0,12978.0,12892.0,12808.0,61576,64090,66707,69431,0
3973,1/17-19 Wilson Street Berwick VIC 3806,3806,Apartment / Unit / Flat,2,1,1,1.3,380.0,1951.0,45985.3,31707.0,31327.0,30953.0,30585.0,119038,123105,127312,131664,0
4028,23 Finn Street St Albans VIC 3021,3021,Townhouse,2,2,1,0.6,380.0,748.9,28106.8,45495.0,44112.0,42773.0,41476.0,160789,167220,173917,180890,0
3025,34 Valencia Street Glenroy VIC 3046,3046,House,3,1,4,0.7,380.0,2365.5,14012.4,46849.0,45831.0,44838.0,43867.0,188361,195851,203646,211758,0
5532,6/105-107 Gold Street Collingwood VIC 3066,3066,Apartment / Unit / Flat,1,1,1,0.3,380.0,1114.8,4138.2,11091.0,10881.0,10675.0,10473.0,77145,81693,86509,91609,0
3048,5 Newland Walk Mernda VIC 3754,3754,Townhouse,3,2,2,0.8,380.0,2222.6,29959.3,30585.0,31049.0,31523.0,32009.0,129749,136345,143291,150606,0
5170,7/12 Walsh Street South Yarra VIC 3141,3141,Apartment / Unit / Flat,1,1,1,0.4,380.0,813.9,4349.0,21173.0,20160.0,19196.0,18280.0,101617,99762,99049,99286,0
5167,G05L/31 Lux Way Brunswick VIC 3056,3056,Apartment / Unit / Flat,1,1,1,0.8,380.0,556.6,5925.1,17310.0,16654.0,16022.0,15415.0,68842,72533,76422,80520,0
3015,7 LAWRY Place Meadow Heights VIC 3048,3048,House,3,1,1,0.5,380.0,2151.4,19148.7,17364.0,16549.0,15773.0,15034.0,86498,88316,90176,92078,0
170,224 Elizabeth Drive Sunbury VIC 3429,3429,House,3,1,2,0.5,380.0,2604.2,41749.4,39033.0,39423.0,39819.0,40222.0,132902,138467,144266,150309,0
3446,43 Stockport Crescent Thornhill Park VIC 3335,3335,House,3,2,2,4.9,380.0,5036.0,44405.9,25168.0,27775.0,30981.0,34979.0,134418,141788,149641,158013,0
22,21 Summerlea Road Narre Warren VIC 3805,3805,House,3,1,1,0.7,380.0,2967.3,41451.7,28242.0,27981.0,27725.0,27474.0,115082,118900,122847,126927,0
198,2/1503 Frankston Flinders Road Tyabb VIC 3913,3913,Apartment / Unit / Flat,2,2,1,0.4,380.0,649.5,68048.7,5308.0,5312.0,5316.0,5320.0,58718,60811,62979,65224,0
5147,8/16 Byron Street Elwood VIC 3184,3184,Apartment / Unit / Flat,1,1,2,0.6,380.0,606.5,8276.6,15328.0,14698.0,14093.0,13513.0,71039,72528,74048,75600,0
4079,16/2-20 Gladesville Boulevard Patterson Lakes VIC 3197,3197,Townhouse,2,1,1,1.0,380.0,3211.8,47189.8,12635.0,12603.0,12571.0,12540.0,64551,66587,68687,70853,0
220,35 Kinglake Drive Wyndham Vale VIC 3024,3024,House,4,2,2,0.8,380.0,1610.0,38503.5,52223.0,58408.0,65763.0,74600.0,250456,260727,271562,282999,0
4051,304B/2 Dennis Street Footscray VIC 3011,3011,Apartment / Unit / Flat,2,2,1,0.4,380.0,559.5,7102.5,25749.0,25312.0,24882.0,24461.0,135845,141657,147725,154059,0
3007,62 Carfin Circuit Thornhill Park VIC 3335,3335,House,3,2,2,4.7,380.0,5679.6,45049.5,25168.0,27775.0,30981.0,34979.0,134418,141788,149641,158013,0
3000,2/3 Horseshoe Circuit Truganina VIC 3029,3029,House,3,2,1,0.5,380.0,3572.0,24501.8,100224.0,104172.0,108388.0,112884.0,169694,173516,177436,181457,0
5198,312/29 Nicholson Street Brunswick East VIC 3057,3057,Apartment / Unit / Flat,1,1,1,0.5,380.0,1472.5,4589.0,14522.0,14550.0,14578.0,14607.0,73120,77122,81343,85795,0
4747,905/1 Ascot Vale Road Flemington VIC 3031,3031,Apartment / Unit / Flat,1,1,1,0.9,380.0,973.1,5397.5,16185.0,15584.0,15009.0,14459.0,139670,144829,150178,155724,0
3554,17 Major Road Fawkner VIC 3060,3060,House,3,1,1,0.7,380.0,1981.8,14364.2,14481.0,14067.0,13666.0,13276.0,49904,51029,52179,53355,0
3993,17/23-29 Catherine Road Seabrook VIC 3028,3028,Apartment / Unit / Flat,2,2,1,0.1,380.0,1507.4,23753.6,32773.0,31935.0,31120.0,30326.0,179065,183667,188395,193253,0
3539,133 Tamar Drive Deer Park VIC 3023,3023,House,3,1,2,0.9,380.0,4594.2,27975.8,52422.0,53061.0,54260.0,56204.0,368141,381742,396028,411040,0
5492,12/8 Charnwood Grove St Kilda VIC 3182,3182,Apartment / Unit / Flat,1,1,1,0.9,380.0,1254.2,6499.5,27813.0,26448.0,25151.0,23917.0,61492,63821,66238,68747,0
3518,1 Tamarisk Road Narre Warren VIC 3805,3805,House,3,2,2,0.2,380.0,2529.0,44663.9,28242.0,27981.0,27725.0,27474.0,115082,118900,122847,126927,0
2910,14 Amesbury Avenue Craigieburn VIC 3064,3064,House,4,1,2,0.6,380.0,2045.1,26006.0,66517.0,73155.0,81774.0,92894.0,218787,223961,229267,234708,0
2913,65 Bassett Avenue Wyndham Vale VIC 3024,3024,House,4,2,2,2.1,380.0,1925.2,38619.6,52223.0,58408.0,65763.0,74600.0,250456,260727,271562,282999,0
137,4 Burwood Court Thomastown VIC 3074,3074,House,3,1,2,0.2,380.0,1388.9,17477.2,3952.0,3807.0,3667.0,3532.0,51381,53067,54808,56606,0
5024,8/1086 Lygon Street Carlton North VIC 3054,3054,Apartment / Unit / Flat,1,1,1,0.3,380.0,1648.1,4086.2,8407.0,8006.0,7624.0,7261.0,68727,71919,75259,78754,0
2011,18 Reddington Way Wyndham Vale VIC 3024,3024,House,4,2,2,0.7,380.0,2329.6,43408.9,52223.0,58408.0,65763.0,74600.0,250456,260727,271562,282999,0
2949,7 Solar Way Mickleham VIC 3064,3064,House,3,2,1,1.5,380.0,7559.8,41045.9,66517.0,73155.0,81774.0,92894.0,218787,223961,229267,234708,0
5202,506/611 Sydney Road Brunswick VIC 3056,3056,Apartment / Unit / Flat,1,1,2,0.9,380.0,302.1,5785.6,17310.0,16654.0,16022.0,15415.0,68842,72533,76422,80520,0
2976,16 Brennan Street Melton South VIC 3338,3338,House,3,1,2,0.4,380.0,430.3,47332.3,38097.0,40653.0,43379.0,46288.0,57228,58600,60005,61444,0
5201,505/611 Sydney Road Brunswick VIC 3056,3056,Apartment / Unit / Flat,1,1,1,0.9,380.0,302.1,5785.6,17310.0,16654.0,16022.0,15415.0,68842,72533,76422,80520,0
2824,109 Morris Road Hoppers Crossing VIC 3029,3029,House,4,1,2,0.6,380.0,960.8,28150.3,100224.0,104172.0,108388.0,112884.0,169694,173516,177436,181457,0
3659,3/249 Plantation Road Corio VIC 3214,3214,Apartment / Unit / Flat,3,2,2,5.5,380.0,3685.6,66762.6,26135.0,25911.0,25688.0,25468.0,48715,50247,51827,53457,0
5511,406/611 Sydney Road Brunswick VIC 3056,3056,Apartment / Unit / Flat,1,1,1,0.9,380.0,302.1,5785.6,17310.0,16654.0,16022.0,15415.0,68842,72533,76422,80520,0
4350,35 Centre Avenue Werribee VIC 3030,3030,House,2,2,0,0.7,380.0,1400.9,32840.3,83884.0,84882.0,85970.0,87152.0,250099,257670,265481,273539,0
825,29 Welcome Road Diggers Rest VIC 3427,3427,House,3,1,2,0.5,380.0,868.4,34520.9,7368.0,7488.0,7611.0,7736.0,65436,67961,70583,73306,0
4594,7/78 Droop Street Footscray VIC 3011,3011,Apartment / Unit / Flat,2,1,0,0.5,380.0,1037.9,7580.9,25749.0,25312.0,24882.0,24461.0,135845,141657,147725,154059,0
